,SAMPLE_NUM,Bateria,Temperatura,Ph,Oxigeno Disuelto,Conductividad,OxRed,Fecha,Nitrato Disuelto,Amonio disuelto
65,-1,89.0,27.43,-1,-1,-1,-1,2021-10-01 13:34:11.073022,3.138,0.015
66,-1,89.0,27.45,-1,-1,-1,-1,2021-10-01 13:34:24.311387,3.109,0.015
67,-1,89.0,27.47,-1,-1,-1,-1,2021-10-01 13:34:36.926897,2.856,0.015
68,-1,89.0,27.52,-1,-1,-1,-1,2021-10-01 13:34:50.053204,2.846,0.015
69,-1,89.0,27.52,-1,-1,-1,-1,2021-10-01 13:35:02.690568,3.317,0.016
70,-1,87.0,27.52,-1,-1,-1,-1,2021-10-01 13:35:15.325457,3.084,0.016
71,-1,86.0,27.54,-1,-1,-1,-1,2021-10-01 13:35:28.440798,3.16,0.016
72,-1,89.0,27.55,-1,-1,-1,-1,2021-10-01 13:35:41.061755,3.103,0.016
73,-1,88.0,27.52,-1,-1,-1,-1,2021-10-01 13:35:54.190774,3.79,0.016
74,-1,89.0,27.52,-1,-1,-1,-1,2021-10-01 13:36:06.840445,3.594,0.016
75,-1,89.0,27.54,-1,-1,-1,-1,2021-10-01 13:36:19.985066,4.072,0.017
76,-1,89.0,27.48,-1,-1,-1,-1,2021-10-01 13:36:32.611384,4.713,0.017
77,-1,89.0,27.5,-1,-1,-1,-1,2021-10-01 13:36:45.253484,4.595,0.017
78,-1,89.0,27.5,-1,-1,-1,-1,2021-10-01 13:36:58.382617,4.092,0.017
79,-1,89.0,27.56,-1,-1,-1,-1,2021-10-01 13:37:11.010583,3.894,0.016
