,SAMPLE_NUM,Bateria,Temperatura,Ph,Oxigeno Disuelto,Conductividad,OxRed,Fecha,Nitrato Disuelto,Amonio disuelto
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.911
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.912
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.913
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.914
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.915
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.916
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.917
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.918
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.919
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.920
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.921
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.922
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.923
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.924
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.925
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.926
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.927
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.928
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.929
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.930
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.931
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.932
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.933
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.934
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.935
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.936
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.937
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.938
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.939
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.940
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.941
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.942
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.943
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.944
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.945
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.946
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.947
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.948
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.949
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.950
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.951
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.952
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.953
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.954
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.955
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.956
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.957
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.958
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.959
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.960
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.961
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.962
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.963
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.964
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.965
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.966
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.967
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.968
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.969
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.970
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.971
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.972
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.973
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.974
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.975
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.976
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.977
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.978
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.979
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.980
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.981
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.982
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.983
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.984
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.985
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.986
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.987
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.988
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.989
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.990
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.991
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.992
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.993
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.994
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.995
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.996
79,-1,93.0,24.03,-1,-1,-1,-1,2021-10-22 12:13:44.594212,0.023,570.997
