,SAMPLE_NUM,Bateria,Temperatura,Ph,Oxigeno Disuelto,Conductividad,OxRed,Fecha,Nitrato Disuelto,Amonio disuelto
63,-1,92.0,27.78,-1,-1,-1,-1,2021-09-30 12:09:08.530679,14.044,0.044
64,-1,92.0,27.82,-1,-1,-1,-1,2021-09-30 12:09:21.591569,13.79,0.044
65,-1,92.0,27.79,-1,-1,-1,-1,2021-09-30 12:09:34.156018,12.876,0.044
66,-1,92.0,27.8,-1,-1,-1,-1,2021-09-30 12:09:47.231360,13.026,0.043
67,-1,92.0,27.78,-1,-1,-1,-1,2021-09-30 12:09:59.806918,14.0,0.044
68,-1,92.0,27.79,-1,-1,-1,-1,2021-09-30 12:10:12.875138,15.311,0.044
69,-1,92.0,27.82,-1,-1,-1,-1,2021-09-30 12:10:25.942986,17.94,0.044
70,-1,92.0,27.82,-1,-1,-1,-1,2021-09-30 12:10:38.531726,17.764,0.045
71,-1,92.0,27.77,-1,-1,-1,-1,2021-09-30 12:10:51.619110,18.651,0.045
72,-1,92.0,27.79,-1,-1,-1,-1,2021-09-30 12:11:04.195938,21.382,0.046
73,-1,92.0,27.84,-1,-1,-1,-1,2021-09-30 12:11:17.275012,24.918,0.048
74,-1,92.0,27.84,-1,-1,-1,-1,2021-09-30 12:11:29.835044,32.641,0.048
75,-1,92.0,27.82,-1,-1,-1,-1,2021-09-30 12:11:42.920965,33.455,0.049
76,-1,92.0,27.84,-1,-1,-1,-1,2021-09-30 12:11:55.995171,36.794,0.05
77,-1,92.0,27.78,-1,-1,-1,-1,2021-09-30 12:12:08.563059,52.063,0.051
78,-1,92.0,27.72,-1,-1,-1,-1,2021-09-30 12:12:21.649393,61.337,0.052
79,-1,92.0,27.75,-1,-1,-1,-1,2021-09-30 12:12:34.225626,63.396,0.052
